0.89
0.89
0.89
0.9
0.93
0.92
0.93
0.93
0.93
0.93
0.94
0.94
0.97
0.98
1
1.01
1.03
1.04
1.06
1.07
1.09
1.11
1.13
1.14
1.17
1.17
1.18
1.18
1.19
1.19
1.19
1.19
1.19
1.2
1.21
1.22
1.21
1.23
1.24
1.25
1.26
1.27
1.28
1.3
1.31
1.32
1.33
1.35
1.36
1.38
1.39
1.4
1.4
1.39
1.4
1.39
1.39
1.39
1.4
1.4
